Unnamed: 0_x,hotel_id,hotel_name_x,url,Comodidades,Limpeza,Conforto,Custo-benefício,Localização,Total,WiFi gratuito,number_of_ratings,Unnamed: 0_y,room_id,hotel_name_y,city_name,accommodation_type,room_name,room_surface_in_m2,room_facilities
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,691,966887211,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,[]
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,692,966887212,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Toalhas', 'Cozinha compacta', 'Travesseiro comum', 'Banheiro privativo', 'TV de tela plana', 'Geladeira', 'Tomada perto da cama', 'Micro-ondas', 'Chaleira/cafeteira', 'Ar-condicionado', 'TV', 'Sofá-cama', 'Varal para secar roupas', 'Independente', 'Taças de vinho', 'Utensílios de cozinha', 'Área de estar', 'Papel higiênico', 'Chuveiro', 'Chave de acesso', 'Vaso sanitário', 'Cesto de lixo', 'Ferro de passar roupa', 'Fogão', 'Torradeira', 'Guarda-roupa ou armário', 'Máquina de lavar roupas', 'Acessível por elevador', 'Roupa de cama']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,693,966887213,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,37.0,"['Papel higiênico', 'Área de estar', 'Guarda-roupa ou armário', 'Vaso sanitário', 'Torradeira', 'Ar-condicionado', 'TV', 'Sofá-cama', 'Fogão', 'Geladeira', 'Travesseiro comum', 'Acessível por elevador', 'Varal para secar roupas', 'Máquina de lavar roupas', 'Forno', 'Chuveiro', 'Chave de acesso', 'Cozinha compacta', 'Toalhas', 'Taças de vinho', 'Tomada perto da cama', 'Banheiro privativo', 'Chaleira/cafeteira', 'Ferro de passar roupa', 'TV de tela plana', 'Micro-ondas', 'Cesto de lixo', 'Utensílios de cozinha', 'Independente', 'Secador de cabelo', 'Roupa de cama']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,694,966887214,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Secador de cabelo', 'Cesto de lixo', 'Chave de acesso', 'Micro-ondas', 'Papel higiênico', 'Taças de vinho', 'Travesseiro comum', 'Forno', 'Vaso sanitário', 'Ar-condicionado', 'Toalhas', 'Cozinha compacta', 'Área de estar', 'Utensílios de cozinha', 'Independente', 'Chuveiro', 'Sofá-cama', 'Chaleira elétrica', 'Torradeira', 'TV', 'Banheiro privativo', 'Fogão', 'TV de tela plana', 'Acessível por elevador', 'Ferro de passar roupa', 'Tomada perto da cama', 'Roupa de cama', 'Guarda-roupa ou armário', 'Geladeira']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,695,966887215,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,40.0,[]
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,696,966887216,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Papel higiênico', 'Secador de cabelo', 'Taças de vinho', 'Sofá-cama', 'Chuveiro', 'Guarda-roupa ou armário', 'Micro-ondas', 'Tomada perto da cama', 'Geladeira', 'Cesto de lixo', 'Roupa de cama', 'Ferro de passar roupa', 'Chave de acesso', 'TV', 'Área de estar', 'Travesseiro comum', 'Torradeira', 'Vaso sanitário', 'Ar-condicionado', 'TV de tela plana', 'Forno', 'Cozinha compacta', 'Acessível por elevador', 'Fogão', 'Utensílios de cozinha', 'Chaleira elétrica', 'Independente', 'Banheiro privativo', 'Toalhas']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,697,966887217,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Área de estar', 'Chaleira/cafeteira', 'Travesseiro comum', 'Roupa de cama', 'Forno', 'Fogão', 'Secador de cabelo', 'Máquina de lavar roupas', 'Micro-ondas', 'Cozinha compacta', 'TV de tela plana', 'Acessível por elevador', 'Geladeira', 'Chuveiro', 'Tomada perto da cama', 'Toalhas', 'Cesto de lixo', 'Ferro de passar roupa', 'Utensílios de cozinha', 'Taças de vinho', 'Chaleira elétrica', 'Independente', 'Torradeira', 'Banheiro privativo', 'Ar-condicionado', 'Sofá-cama', 'TV', 'Vaso sanitário', 'Varal para secar roupas', 'Guarda-roupa ou armário', 'Chave de acesso', 'Papel higiênico']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,698,966887218,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Cesto de lixo', 'Guarda-roupa ou armário', 'Geladeira', 'Chaleira/cafeteira', 'Utensílios de cozinha', 'Máquina de lavar roupas', 'Forno', 'Acessível por elevador', 'Sofá-cama', 'Papel higiênico', 'Fogão', 'Roupa de cama', 'Tomada perto da cama', 'Toalhas', 'Varal para secar roupas', 'Ar-condicionado', 'TV', 'Taças de vinho', 'Chuveiro', 'Área de estar', 'Chave de acesso', 'Chaleira elétrica', 'Torradeira', 'Travesseiro comum', 'Independente', 'Ferro de passar roupa', 'TV de tela plana', 'Cozinha compacta', 'Micro-ondas', 'Banheiro privativo', 'Vaso sanitário']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,699,966887219,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Vaso sanitário', 'Ar-condicionado', 'Micro-ondas', 'Chuveiro', 'Cesto de lixo', 'Tomada perto da cama', 'Área de estar', 'Forno', 'Papel higiênico', 'Toalhas', 'Chaleira elétrica', 'Sofá-cama', 'Ferro de passar roupa', 'Banheiro privativo', 'Chave de acesso', 'TV de tela plana', 'Chaleira/cafeteira', 'Fogão', 'Cozinha compacta', 'Roupa de cama', 'Acessível por elevador', 'Taças de vinho', 'Independente', 'TV', 'Geladeira', 'Travesseiro comum', 'Torradeira', 'Utensílios de cozinha', 'Varal para secar roupas', 'Máquina de lavar roupas', 'Guarda-roupa ou armário']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,700,966887220,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Travesseiro comum', 'Forno', 'Cozinha compacta', 'TV', 'Tomada perto da cama', 'Utensílios de cozinha', 'Sofá-cama', 'Geladeira', 'Independente', 'Área de estar', 'Ferro de passar roupa', 'Vaso sanitário', 'Micro-ondas', 'Guarda-roupa ou armário', 'Ar-condicionado', 'Toalhas', 'Roupa de cama', 'Máquina de lavar roupas', 'Fogão', 'Torradeira', 'TV de tela plana', 'Chaleira/cafeteira', 'Papel higiênico', 'Chuveiro', 'Acessível por elevador', 'Cesto de lixo', 'Banheiro privativo', 'Taças de vinho', 'Chave de acesso', 'Chaleira elétrica', 'Varal para secar roupas']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,701,966887221,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Utensílios de cozinha', 'Cesto de lixo', 'Geladeira', 'Área de estar', 'Sofá-cama', 'Cozinha compacta', 'Chave de acesso', 'Guarda-roupa ou armário', 'TV de tela plana', 'Vaso sanitário', 'Chuveiro', 'TV', 'Acessível por elevador', 'Forno', 'Banheiro privativo', 'Toalhas', 'Torradeira', 'Micro-ondas', 'Tomada perto da cama', 'Roupa de cama', 'Independente', 'Fogão', 'Taças de vinho', 'Papel higiênico', 'Ferro de passar roupa', 'Travesseiro comum', 'Ar-condicionado']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,702,966887222,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,30.0,"['Guarda-roupa ou armário', 'Utensílios de cozinha', 'Secador de cabelo', 'Varal para secar roupas', 'Toalhas', 'Taças de vinho', 'Micro-ondas', 'Chave de acesso', 'Área de estar', 'Chaleira/cafeteira', 'Fogão', 'Forno', 'Chaleira elétrica', 'Máquina de lavar roupas', 'Sofá-cama', 'Roupa de cama', 'TV', 'TV de tela plana', 'Independente', 'Cozinha compacta', 'Cesto de lixo', 'Tomada perto da cama', 'Acessível por elevador', 'Ferro de passar roupa', 'Vaso sanitário', 'Chuveiro', 'Ar-condicionado', 'Geladeira', 'Papel higiênico', 'Banheiro privativo', 'Travesseiro comum']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,703,966887223,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,40.0,"['Chaleira elétrica', 'Chuveiro', 'Micro-ondas', 'Chave de acesso', 'TV de tela plana', 'Utensílios de cozinha', 'Fogão', 'Chaleira/cafeteira', 'Tomada perto da cama', 'Área de estar', 'Geladeira', 'Roupa de cama', 'Travesseiro comum', 'Banheiro privativo', 'Toalhas', 'Sofá-cama', 'Vaso sanitário', 'Máquina de lavar roupas', 'Secador de cabelo', 'Guarda-roupa ou armário', 'Torradeira', 'Forno', 'Taças de vinho', 'Varal para secar roupas', 'Ferro de passar roupa', 'Extintor de incêndio', 'Ar-condicionado', 'Acessível por elevador', 'TV', 'Cozinha compacta', 'Detector de fumaça', 'Independente', 'Cesto de lixo', 'Papel higiênico']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,704,966887224,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,4.0,"['Travesseiro comum', 'Forno', 'Vaso sanitário', 'Cozinha compacta', 'Micro-ondas', 'Ar-condicionado', 'Toalhas', 'Mesa de trabalho', 'Fogão', 'Roupa de cama', 'Utensílios de cozinha', 'Taças de vinho', 'Papel higiênico', 'Chave de acesso', 'Chaleira elétrica', 'Banheiro privativo', 'Tomada perto da cama', 'TV de tela plana', 'Independente', 'Acessível por elevador', 'TV', 'Chuveiro', 'Cesto de lixo', 'Geladeira', 'Área de estar', 'Guarda-roupa ou armário']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,705,966887225,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,,[]
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,706,966887226,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio,37.0,"['Independente', 'Secador de cabelo', 'Chave de acesso', 'Fogão', 'Roupa de cama', 'Ar-condicionado', 'Cozinha compacta', 'Acessível por elevador', 'Chaleira/cafeteira', 'Utensílios de cozinha', 'TV de tela plana', 'Ferro de passar roupa', 'Torradeira', 'Toalhas', 'Banheiro privativo', 'Papel higiênico', 'Taças de vinho', 'Guarda-roupa ou armário', 'Sofá-cama', 'Geladeira', 'Micro-ondas', 'Cesto de lixo', 'Tomada perto da cama', 'TV', 'Chuveiro', 'Área de estar', 'Forno', 'Travesseiro comum', 'Vaso sanitário']"
462,9668872,Top Studios Canasvieiras TPS,https://www.booking.com/hotel/br/tps.html,10.0,9.8,10.0,9.8,9.3,9.6,,14,707,966887227,Top Studios Canasvieiras TPS,Florianópolis,apartment,Estúdio Standard,30.0,"['Micro-ondas', 'TV', 'Utensílios de cozinha', 'Secador de cabelo', 'Guarda-roupa ou armário', 'Cozinha compacta', 'Independente', 'Varal para secar roupas', 'Chave de acesso', 'Travesseiro comum', 'Chuveiro', 'Banheiro privativo', 'TV de tela plana', 'Acessível por elevador', 'Cesto de lixo', 'Sofá-cama', 'Fogão', 'Roupa de cama', 'Área de estar', 'Taças de vinho', 'Geladeira', 'Forno', 'Ferro de passar roupa', 'Tomada perto da cama', 'Ar-condicionado', 'Vaso sanitário', 'Toalhas', 'Torradeira', 'Papel higiênico']"
463,9662576,Apto confortável a 7min da praia de Jurerê RPN107,https://www.booking.com/hotel/br/apto-confortavel-a-7min-da-praia-de-jurere-rpn107.html,7.5,5.0,7.5,5.0,7.5,4.0,,1,708,966257601,Apto confortável a 7min da praia de Jurerê RPN107,Florianópolis,apartment,Apartamento,70.0,"['Secador de cabelo', 'Guarda-roupa ou armário', 'Chuveiro', 'Cesto de lixo', 'Tomada perto da cama', 'Taças de vinho', 'Banheiro privativo', 'TV de tela plana', 'Mesa de jantar', 'TV', 'Ferro de passar roupa', 'Forno', 'Ar-condicionado', 'Área para refeições', 'Independente', 'Chaleira/cafeteira', 'Área de estar', 'Vaso sanitário', 'Varanda', 'Varal para secar roupas', 'Geladeira', 'Chave de acesso', 'Torradeira', 'Sofá', 'Utensílios de cozinha', 'Chaleira elétrica', 'Micro-ondas', 'Máquina de lavar roupas', 'Cozinha', 'Toda a unidade localizada no térreo', 'Toalhas', 'Travesseiro comum', 'Fogão', 'Roupa de cama']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,709,964313301,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,38.0,"['TV', 'Travesseiro comum', 'Secador de cabelo', 'Papel higiênico', 'Fogão', 'Máquina de café', 'Utensílios de cozinha', 'TV de tela plana', 'Ferro de passar roupa', 'Micro-ondas', 'Chuveiro', 'Cozinha compacta', 'Arara para roupas', 'Vaso sanitário', 'Guarda-roupa ou armário', 'Sofá-cama', 'Mesa de jantar', 'Tomada perto da cama', 'Cesto de lixo', 'Ar-condicionado', 'Sofá', 'Chave de acesso', 'Toalhas', 'Roupa de cama', 'Torradeira', 'Comodidades para passar roupa', 'Geladeira', 'Mesa de trabalho', 'Banheiro privativo', 'Independente', 'Acessível por elevador', 'Chaleira elétrica']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,710,964313302,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,38.0,"['Cozinha compacta', 'Guarda-roupa ou armário', 'Mesa de trabalho', 'Tomada perto da cama', 'Ar-condicionado', 'Mesa de jantar', 'TV de tela plana', 'Chuveiro', 'Fogão', 'Acessível por elevador', 'Papel higiênico', 'Geladeira', 'Sofá', 'Comodidades para passar roupa', 'Micro-ondas', 'TV', 'Chave de acesso', 'Cesto de lixo', 'Torradeira', 'Sofá-cama', 'Toalhas', 'Secador de cabelo', 'Ferro de passar roupa', 'Independente', 'Travesseiro comum', 'Roupa de cama', 'Arara para roupas', 'Utensílios de cozinha', 'Chaleira elétrica', 'Banheiro privativo', 'Vaso sanitário', 'Máquina de café']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,711,964313303,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,50.0,"['Geladeira', 'Sofá-cama', 'Micro-ondas', 'Chave de acesso', 'Sofá', 'Acessível por elevador', 'Chuveiro', 'Secador de cabelo', 'TV de tela plana', 'Travesseiro comum', 'Cesto de lixo', 'Arara para roupas', 'Papel higiênico', 'Mesa de trabalho', 'Toalhas', 'Independente', 'Mesa de jantar', 'Torradeira', 'Guarda-roupa ou armário', 'Máquina de café', 'Ar-condicionado', 'Cozinha compacta', 'Utensílios de cozinha', 'Comodidades para passar roupa', 'Banheiro privativo', 'Fogão', 'TV', 'Chaleira elétrica', 'Vaso sanitário', 'Roupa de cama', 'Tomada perto da cama', 'Ferro de passar roupa']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,712,964313304,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,38.0,"['Papel higiênico', 'TV', 'Mesa de jantar', 'Travesseiro comum', 'Extintor de incêndio', 'Secador de cabelo', 'Micro-ondas', 'Roupa de cama', 'Máquina de lavar roupas', 'Tomada perto da cama', 'Arara para roupas', 'Sofá-cama', 'Cesto de lixo', 'Acessível por elevador', 'Geladeira', 'Guarda-roupa ou armário', 'Máquina de café', 'TV de tela plana', 'Banheiro privativo', 'Utensílios de cozinha', 'Ferro de passar roupa', 'Independente', 'Torradeira', 'Ar-condicionado', 'Vaso sanitário', 'Chuveiro', 'Chave de acesso', 'Cozinha compacta', 'Comodidades para passar roupa', 'Toalhas', 'Chaleira elétrica', 'Mesa de trabalho', 'Fogão', 'Varal para secar roupas', 'Forno', 'Sofá']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,713,964313305,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,39.0,"['Mesa de trabalho', 'Chuveiro', 'Cozinha compacta', 'Torradeira', 'Detector de fumaça', 'Arara para roupas', 'Máquina de café', 'Chaleira/cafeteira', 'Varal para secar roupas', 'Secador de cabelo', 'TV de tela plana', 'Chave de acesso', 'Ar-condicionado', 'Toalhas', 'Acessível por elevador', 'Comodidades para passar roupa', 'Tomada perto da cama', 'Papel higiênico', 'Sofá', 'Chaleira elétrica', 'TV', 'Utensílios de cozinha', 'Extintor de incêndio', 'Roupa de cama', 'Guarda-roupa ou armário', 'Cesto de lixo', 'Travesseiro comum', 'Sofá-cama', 'Fogão', 'Independente', 'Geladeira', 'Banheiro privativo', 'Ferro de passar roupa', 'Mesa de jantar', 'Vaso sanitário', 'Micro-ondas']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,714,964313306,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,38.0,"['Utensílios de cozinha', 'Mesa de trabalho', 'Vaso sanitário', 'Acessível por elevador', 'Máquina de café', 'Tomada perto da cama', 'Arara para roupas', 'Chaleira elétrica', 'Geladeira', 'TV de tela plana', 'Detector de fumaça', 'Chave de acesso', 'Toalhas', 'Fogão', 'Ar-condicionado', 'Sofá-cama', 'Guarda-roupa ou armário', 'Roupa de cama', 'Forno', 'Secador de cabelo', 'Papel higiênico', 'Sofá', 'Independente', 'Chuveiro', 'Cozinha compacta', 'Banheiro privativo', 'Cesto de lixo', 'Mesa de jantar', 'Torradeira', 'Micro-ondas', 'Extintor de incêndio', 'Travesseiro comum', 'TV']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,715,964313307,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,38.0,"['Chave de acesso', 'Chuveiro', 'Comodidades para passar roupa', 'Roupa de cama', 'Papel higiênico', 'Máquina de café', 'Independente', 'Guarda-roupa ou armário', 'Sofá-cama', 'Tomada perto da cama', 'TV de tela plana', 'Toalhas', 'Acessível por elevador', 'Ferro de passar roupa', 'Utensílios de cozinha', 'Arara para roupas', 'TV', 'Cesto de lixo', 'Mesa de jantar', 'Torradeira', 'Vaso sanitário', 'Sofá', 'Micro-ondas', 'Forno', 'Geladeira', 'Mesa de trabalho', 'Banheiro privativo', 'Secador de cabelo', 'Máquina de lavar roupas', 'Travesseiro comum', 'Chaleira elétrica', 'Cozinha compacta', 'Ar-condicionado', 'Fogão']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,716,964313308,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,38.0,"['Toalhas', 'Mesa de trabalho', 'Guarda-roupa ou armário', 'Banheiro privativo', 'Utensílios de cozinha', 'TV', 'TV de tela plana', 'Arara para roupas', 'Tomada perto da cama', 'Chave de acesso', 'Travesseiro comum', 'Micro-ondas', 'Cozinha compacta', 'Acessível por elevador', 'Geladeira', 'Secadora de roupas', 'Roupa de cama', 'Comodidades para passar roupa', 'Papel higiênico', 'Forno', 'Extintor de incêndio', 'Torradeira', 'Vaso sanitário', 'Máquina de café', 'Máquina de lavar roupas', 'Sofá', 'Chuveiro', 'Cesto de lixo', 'Independente', 'Ferro de passar roupa', 'Fogão', 'Ar-condicionado', 'Mesa de jantar']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,717,964313309,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,50.0,"['Mesa de jantar', 'TV', 'Utensílios de cozinha', 'Arara para roupas', 'Chave de acesso', 'Banheiro privativo', 'Ar-condicionado', 'Independente', 'Geladeira', 'Acessível por elevador', 'Chaleira elétrica', 'Papel higiênico', 'Mesa de trabalho', 'Roupa de cama', 'Comodidades para passar roupa', 'Micro-ondas', 'Sofá-cama', 'Sofá', 'Toalhas', 'Cozinha compacta', 'Cesto de lixo', 'Travesseiro comum', 'Guarda-roupa ou armário', 'Fogão', 'Torradeira', 'Tomada perto da cama', 'Secador de cabelo', 'Chuveiro', 'Máquina de café', 'Ferro de passar roupa', 'Vaso sanitário', 'TV de tela plana']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,718,964313310,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,38.0,"['TV de tela plana', 'Cesto de lixo', 'Ar-condicionado', 'Roupa de cama', 'Mesa de jantar', 'Travesseiro comum', 'Ferro de passar roupa', 'Secador de cabelo', 'Fogão', 'Sofá-cama', 'Tomada perto da cama', 'Acessível por elevador', 'Cozinha compacta', 'Independente', 'Vaso sanitário', 'Papel higiênico', 'Micro-ondas', 'Chuveiro', 'Torradeira', 'Geladeira', 'Arara para roupas', 'Comodidades para passar roupa', 'Chave de acesso', 'Sofá', 'Máquina de café', 'Utensílios de cozinha', 'Mesa de trabalho', 'Toalhas', 'Varal para secar roupas', 'Chaleira elétrica', 'TV', 'Detector de fumaça', 'Extintor de incêndio', 'Banheiro privativo', 'Guarda-roupa ou armário']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,719,964313311,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,70.0,"['Comodidades para passar roupa', 'Travesseiro comum', 'Tomada perto da cama', 'Chaleira elétrica', 'Secador de cabelo', 'Utensílios de cozinha', 'Torradeira', 'Extintor de incêndio', 'Arara para roupas', 'Forno', 'Independente', 'Sofá', 'Chuveiro', 'Máquina de lavar roupas', 'Detector de fumaça', 'Acessível por elevador', 'Micro-ondas', 'Ferro de passar roupa', 'Chaleira/cafeteira', 'TV de tela plana', 'Geladeira', 'Secadora de roupas', 'Papel higiênico', 'Roupa de cama', 'Toalhas', 'Ar-condicionado', 'TV', 'Máquina de café', 'Mesa de trabalho', 'Cozinha compacta', 'Chave de acesso', 'Fogão', 'Vaso sanitário', 'Banheiro privativo', 'Cesto de lixo', 'Mesa de jantar', 'Sofá-cama', 'Guarda-roupa ou armário']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,720,964313312,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,50.0,"['Chaleira elétrica', 'Sofá', 'Toalhas', 'Tomada perto da cama', 'TV de tela plana', 'Mesa de jantar', 'Independente', 'Acessível por elevador', 'TV', 'Geladeira', 'Comodidades para passar roupa', 'Cesto de lixo', 'Utensílios de cozinha', 'Máquina de café', 'Banheiro privativo', 'Roupa de cama', 'Micro-ondas', 'Sofá-cama', 'Vaso sanitário', 'Cozinha compacta', 'Guarda-roupa ou armário', 'Fogão', 'Torradeira', 'Chuveiro', 'Travesseiro comum', 'Mesa de trabalho', 'Papel higiênico', 'Chave de acesso', 'Ar-condicionado', 'Arara para roupas', 'Ferro de passar roupa', 'Forno', 'Secador de cabelo']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,721,964313313,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,40.0,"['TV', 'Guarda-roupa ou armário', 'Vaso sanitário', 'Arara para roupas', 'Torradeira', 'Mesa de jantar', 'Geladeira', 'Forno', 'Utensílios de cozinha', 'Chuveiro', 'Ar-condicionado', 'Fogão', 'Mesa de trabalho', 'Detector de fumaça', 'Independente', 'TV de tela plana', 'Cesto de lixo', 'Banheiro privativo', 'Sofá-cama', 'Micro-ondas', 'Extintor de incêndio', 'Acessível por elevador', 'Secador de cabelo', 'Tomada perto da cama', 'Papel higiênico', 'Travesseiro comum', 'Máquina de café', 'Roupa de cama', 'Cozinha compacta', 'Sofá', 'Chave de acesso', 'Toalhas']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,722,964313314,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,39.0,"['Tomada perto da cama', 'Chaleira elétrica', 'TV', 'Utensílios de cozinha', 'Independente', 'Cesto de lixo', 'Geladeira', 'Sofá-cama', 'Arara para roupas', 'Cozinha compacta', 'Máquina de café', 'Toalhas', 'Chave de acesso', 'Fogão', 'Banheiro privativo', 'Guarda-roupa ou armário', 'Mesa de jantar', 'Travesseiro comum', 'Roupa de cama', 'Papel higiênico', 'Secador de cabelo', 'Acessível por elevador', 'Vaso sanitário', 'Torradeira', 'Ar-condicionado', 'Mesa de trabalho', 'Sofá', 'Micro-ondas', 'TV de tela plana', 'Chuveiro']"
464,9643133,OKA FLORIPA,https://www.booking.com/hotel/br/oka-floripa-florianopolis1.html,9.2,9.3,9.3,8.8,8.7,9.2,9.5,74,723,964313315,OKA FLORIPA,Florianópolis,holiday_home,Apartamento,50.0,"['Mesa de trabalho', 'Guarda-roupa ou armário', 'Cozinha compacta', 'Travesseiro comum', 'Micro-ondas', 'Independente', 'Sofá-cama', 'Ar-condicionado', 'TV', 'Secador de cabelo', 'Vaso sanitário', 'Ferro de passar roupa', 'Arara para roupas', 'Cesto de lixo', 'Utensílios de cozinha', 'Chuveiro', 'Papel higiênico', 'Toalhas', 'Forno', 'Sofá', 'Chave de acesso', 'Roupa de cama', 'TV de tela plana', 'Banheiro privativo', 'Torradeira', 'Geladeira', 'Máquina de café', 'Mesa de jantar', 'Comodidades para passar roupa', 'Chaleira elétrica', 'Tomada perto da cama', 'Acessível por elevador', 'Fogão']"
